Date,RevenueCenterName,Month,DayOfWeek,IsWeekend,IsHoliday,BreakFast,BreakFast_lag_1d,BreakFast_lag_1w,BreakFast_lag_1m
2023-11-14,RevenueCenter_7,11,1,0,0,58.0,9.0,0.0,56.0
2023-11-15,RevenueCenter_7,11,2,0,0,24.0,58.0,30.0,41.0
2023-11-16,RevenueCenter_7,11,3,0,0,40.0,24.0,27.0,0.0
2023-11-17,RevenueCenter_7,11,4,1,0,47.0,40.0,0.0,0.0
2023-11-18,RevenueCenter_7,11,5,1,0,0.0,47.0,0.0,201.0
2023-11-19,RevenueCenter_7,11,6,0,0,0.0,0.0,25.0,271.0
2023-11-20,RevenueCenter_7,11,0,0,0,0.0,0.0,9.0,0.0
2023-11-21,RevenueCenter_7,11,1,0,0,25.0,0.0,58.0,16.0
2023-11-22,RevenueCenter_7,11,2,0,0,62.0,25.0,24.0,48.0
2023-11-23,RevenueCenter_7,11,3,0,0,101.0,62.0,40.0,0.0
2023-11-24,RevenueCenter_7,11,4,1,0,5.0,101.0,47.0,0.0
2023-11-25,RevenueCenter_7,11,5,1,0,50.0,5.0,0.0,82.0
2023-11-26,RevenueCenter_7,11,6,0,0,36.0,50.0,0.0,25.0
2023-11-27,RevenueCenter_7,11,0,0,0,41.0,36.0,0.0,112.0
2023-11-28,RevenueCenter_7,11,1,0,0,89.0,41.0,25.0,28.0
2023-11-29,RevenueCenter_7,11,2,0,0,0.0,89.0,62.0,31.0
2023-11-30,RevenueCenter_7,11,3,0,0,0.0,0.0,101.0,0.0
2023-12-01,RevenueCenter_7,12,4,1,0,201.0,0.0,5.0,35.0
2023-12-02,RevenueCenter_7,12,5,1,1,37.0,201.0,50.0,117.0
2023-12-03,RevenueCenter_7,12,6,0,1,99.0,37.0,36.0,34.0
2023-12-04,RevenueCenter_7,12,0,0,0,37.0,99.0,41.0,34.0
2023-12-05,RevenueCenter_7,12,1,0,0,18.0,37.0,89.0,0.0
2023-12-06,RevenueCenter_7,12,2,0,0,75.0,18.0,0.0,32.0
2023-12-07,RevenueCenter_7,12,3,0,0,163.0,75.0,0.0,0.0
2023-12-08,RevenueCenter_7,12,4,1,0,0.0,163.0,201.0,30.0
2023-12-09,RevenueCenter_7,12,5,1,0,104.0,0.0,37.0,27.0
2023-12-10,RevenueCenter_7,12,6,0,0,50.0,104.0,99.0,0.0
2023-12-11,RevenueCenter_7,12,0,0,0,18.0,50.0,37.0,0.0
2023-12-12,RevenueCenter_7,12,1,0,0,0.0,18.0,18.0,25.0
2023-12-13,RevenueCenter_7,12,2,0,0,42.0,0.0,75.0,9.0
2023-12-14,RevenueCenter_7,12,3,0,0,25.0,42.0,163.0,58.0
2023-12-15,RevenueCenter_7,12,4,1,0,9.0,25.0,0.0,24.0
2023-12-16,RevenueCenter_7,12,5,1,0,0.0,9.0,104.0,40.0
2023-12-17,RevenueCenter_7,12,6,0,0,12.0,0.0,50.0,47.0
2023-12-18,RevenueCenter_7,12,0,0,0,25.0,12.0,18.0,0.0
2023-12-19,RevenueCenter_7,12,1,0,0,0.0,25.0,0.0,0.0
2023-12-20,RevenueCenter_7,12,2,0,0,0.0,0.0,42.0,0.0
2023-12-21,RevenueCenter_7,12,3,0,0,0.0,0.0,25.0,25.0
2023-12-22,RevenueCenter_7,12,4,1,0,22.0,0.0,9.0,62.0
2023-12-23,RevenueCenter_7,12,5,1,0,18.0,22.0,0.0,101.0
2023-12-24,RevenueCenter_7,12,6,0,0,0.0,18.0,12.0,5.0
2023-12-25,RevenueCenter_7,12,0,0,0,0.0,0.0,25.0,50.0
2023-12-26,RevenueCenter_7,12,1,0,0,75.0,0.0,0.0,36.0
2023-12-27,RevenueCenter_7,12,2,0,0,64.0,75.0,0.0,41.0
2023-12-28,RevenueCenter_7,12,3,0,0,0.0,64.0,0.0,89.0
2023-12-29,RevenueCenter_7,12,4,1,0,20.0,0.0,22.0,0.0
2023-12-30,RevenueCenter_7,12,5,1,0,0.0,20.0,18.0,0.0
2023-12-31,RevenueCenter_7,12,6,0,1,12.0,0.0,0.0,201.0
2024-01-01,RevenueCenter_7,1,0,0,1,368.0,12.0,0.0,37.0
2024-01-02,RevenueCenter_7,1,1,0,0,140.0,368.0,75.0,99.0
2024-01-03,RevenueCenter_7,1,2,0,0,0.0,140.0,64.0,37.0
2024-01-04,RevenueCenter_7,1,3,0,0,12.0,0.0,0.0,18.0
2024-01-05,RevenueCenter_7,1,4,1,0,324.0,12.0,20.0,75.0
2024-01-06,RevenueCenter_7,1,5,1,0,0.0,324.0,0.0,163.0
2024-01-07,RevenueCenter_7,1,6,0,0,288.0,0.0,12.0,0.0
2024-01-08,RevenueCenter_7,1,0,0,0,296.0,288.0,368.0,104.0
2024-01-09,RevenueCenter_7,1,1,0,0,212.0,296.0,140.0,50.0
2024-01-10,RevenueCenter_7,1,2,0,0,50.0,212.0,0.0,18.0
2024-01-11,RevenueCenter_7,1,3,0,0,0.0,50.0,12.0,0.0
2024-01-13,RevenueCenter_7,1,5,1,0,0.0,0.0,324.0,42.0
2024-01-14,RevenueCenter_7,1,6,0,0,128.0,0.0,0.0,25.0
2024-01-15,RevenueCenter_7,1,0,0,0,0.0,128.0,288.0,9.0
2024-01-16,RevenueCenter_7,1,1,0,0,0.0,0.0,296.0,0.0
2024-01-17,RevenueCenter_7,1,2,0,0,0.0,0.0,212.0,12.0
2024-01-18,RevenueCenter_7,1,3,0,0,0.0,0.0,50.0,25.0
2024-01-19,RevenueCenter_7,1,4,1,0,0.0,0.0,0.0,0.0
2024-01-20,RevenueCenter_7,1,5,1,0,0.0,0.0,0.0,0.0
2024-01-21,RevenueCenter_7,1,6,0,0,24.0,0.0,128.0,0.0
2024-01-22,RevenueCenter_7,1,0,0,0,0.0,24.0,0.0,22.0
2024-01-23,RevenueCenter_7,1,1,0,0,0.0,0.0,0.0,18.0
2024-01-24,RevenueCenter_7,1,2,0,0,0.0,0.0,0.0,0.0
2024-01-25,RevenueCenter_7,1,3,0,0,0.0,0.0,0.0,0.0
2024-01-26,RevenueCenter_7,1,4,1,0,0.0,0.0,0.0,75.0
2024-01-27,RevenueCenter_7,1,5,1,0,54.0,0.0,0.0,64.0
2024-01-28,RevenueCenter_7,1,6,0,0,132.0,54.0,24.0,0.0
2024-01-29,RevenueCenter_7,1,0,0,0,74.0,132.0,0.0,20.0
2024-01-30,RevenueCenter_7,1,1,0,0,0.0,74.0,0.0,0.0
2024-01-31,RevenueCenter_7,1,2,0,0,50.0,0.0,0.0,12.0
2024-02-01,RevenueCenter_7,2,3,0,0,68.0,50.0,0.0,368.0
2024-02-02,RevenueCenter_7,2,4,1,0,160.0,68.0,0.0,140.0
2024-02-03,RevenueCenter_7,2,5,1,0,0.0,160.0,54.0,0.0
2024-02-04,RevenueCenter_7,2,6,0,0,58.0,0.0,132.0,12.0
2024-02-05,RevenueCenter_7,2,0,0,0,0.0,58.0,74.0,324.0
2024-02-06,RevenueCenter_7,2,1,0,0,100.0,0.0,0.0,0.0
2024-02-07,RevenueCenter_7,2,2,0,0,0.0,100.0,50.0,288.0
2024-02-08,RevenueCenter_7,2,3,0,0,12.0,0.0,68.0,296.0
2024-02-09,RevenueCenter_7,2,4,1,0,12.0,12.0,160.0,212.0
2024-02-10,RevenueCenter_7,2,5,1,0,50.0,12.0,0.0,50.0
2024-02-11,RevenueCenter_7,2,6,0,0,36.0,50.0,58.0,0.0
2024-02-12,RevenueCenter_7,2,0,0,0,68.0,36.0,0.0,0.0
2024-02-13,RevenueCenter_7,2,1,0,0,44.0,68.0,100.0,128.0
2024-02-14,RevenueCenter_7,2,2,0,0,0.0,44.0,0.0,0.0
2024-02-15,RevenueCenter_7,2,3,0,0,0.0,0.0,12.0,0.0
2024-02-16,RevenueCenter_7,2,4,1,0,36.0,0.0,12.0,0.0
2024-02-17,RevenueCenter_7,2,5,1,0,106.0,36.0,50.0,0.0
2024-02-18,RevenueCenter_7,2,6,0,0,0.0,106.0,36.0,0.0
2024-02-19,RevenueCenter_7,2,0,0,0,0.0,0.0,68.0,0.0
2024-02-21,RevenueCenter_7,2,2,0,0,32.0,0.0,44.0,24.0
2024-02-22,RevenueCenter_7,2,3,0,0,12.0,32.0,0.0,0.0
2024-02-23,RevenueCenter_7,2,4,1,0,0.0,12.0,0.0,0.0
2024-02-24,RevenueCenter_7,2,5,1,0,50.0,0.0,36.0,0.0
2024-02-25,RevenueCenter_7,2,6,0,0,50.0,50.0,106.0,0.0
2024-02-26,RevenueCenter_7,2,0,0,0,114.0,50.0,0.0,0.0
2024-02-27,RevenueCenter_7,2,1,0,0,10.0,114.0,0.0,54.0
2024-02-28,RevenueCenter_7,2,2,0,0,12.0,10.0,32.0,132.0
2024-02-29,RevenueCenter_7,2,3,0,0,0.0,12.0,12.0,74.0
2024-03-01,RevenueCenter_7,3,4,1,0,184.0,0.0,0.0,0.0
2024-03-02,RevenueCenter_7,3,5,1,0,64.0,184.0,50.0,50.0
2024-03-03,RevenueCenter_7,3,6,0,0,72.0,64.0,50.0,68.0
2024-03-04,RevenueCenter_7,3,0,0,0,12.0,72.0,114.0,160.0
2024-03-05,RevenueCenter_7,3,1,0,0,0.0,12.0,10.0,0.0
2024-03-06,RevenueCenter_7,3,2,0,0,0.0,0.0,12.0,58.0
2024-03-07,RevenueCenter_7,3,3,0,0,168.0,0.0,0.0,0.0
2024-03-08,RevenueCenter_7,3,4,1,0,0.0,168.0,184.0,100.0
2024-03-09,RevenueCenter_7,3,5,1,0,0.0,0.0,64.0,0.0
2024-03-10,RevenueCenter_7,3,6,0,0,0.0,0.0,72.0,12.0
2024-03-12,RevenueCenter_7,3,1,0,0,0.0,0.0,12.0,12.0
2024-03-13,RevenueCenter_7,3,2,0,0,12.0,0.0,0.0,50.0
2024-03-14,RevenueCenter_7,3,3,0,0,0.0,12.0,0.0,36.0
2024-03-15,RevenueCenter_7,3,4,1,0,0.0,0.0,168.0,68.0
2024-03-16,RevenueCenter_7,3,5,1,0,0.0,0.0,0.0,44.0
2024-03-17,RevenueCenter_7,3,6,0,0,22.0,0.0,0.0,0.0
2024-03-18,RevenueCenter_7,3,0,0,0,0.0,22.0,0.0,0.0
2024-03-19,RevenueCenter_7,3,1,0,0,0.0,0.0,0.0,36.0
2024-03-20,RevenueCenter_7,3,2,0,0,0.0,0.0,12.0,106.0
2024-03-22,RevenueCenter_7,3,4,1,0,0.0,0.0,0.0,0.0
2024-03-24,RevenueCenter_7,3,6,0,0,29.0,0.0,0.0,0.0
2024-03-25,RevenueCenter_7,3,0,0,0,0.0,29.0,0.0,32.0
2024-03-26,RevenueCenter_7,3,1,0,0,6.0,0.0,22.0,12.0
2024-03-27,RevenueCenter_7,3,2,0,0,68.0,6.0,0.0,0.0
2024-03-28,RevenueCenter_7,3,3,0,0,29.0,68.0,0.0,50.0
2024-03-29,RevenueCenter_7,3,4,1,0,0.0,29.0,0.0,50.0
2024-03-30,RevenueCenter_7,3,5,1,0,28.0,0.0,0.0,114.0
2024-03-31,RevenueCenter_7,3,6,0,0,0.0,28.0,29.0,10.0
2024-04-01,RevenueCenter_7,4,0,0,0,0.0,0.0,0.0,12.0
2024-04-02,RevenueCenter_7,4,1,0,0,0.0,0.0,6.0,0.0
2024-04-03,RevenueCenter_7,4,2,0,0,0.0,0.0,68.0,184.0
2024-04-04,RevenueCenter_7,4,3,0,0,0.0,0.0,29.0,64.0
2024-04-05,RevenueCenter_7,4,4,1,0,0.0,0.0,0.0,72.0
2024-04-06,RevenueCenter_7,4,5,1,0,0.0,0.0,28.0,12.0
2024-04-07,RevenueCenter_7,4,6,0,0,16.0,0.0,0.0,0.0
2024-04-09,RevenueCenter_7,4,1,0,1,69.0,16.0,0.0,0.0
2024-04-10,RevenueCenter_7,4,2,0,1,42.0,69.0,0.0,168.0
2024-04-11,RevenueCenter_7,4,3,0,1,0.0,42.0,0.0,0.0
2024-04-12,RevenueCenter_7,4,4,1,1,0.0,0.0,0.0,0.0
2024-04-13,RevenueCenter_7,4,5,1,0,16.0,0.0,0.0,0.0
2024-04-14,RevenueCenter_7,4,6,0,0,0.0,16.0,0.0,0.0
2024-04-15,RevenueCenter_7,4,0,0,0,9.0,0.0,16.0,12.0
2024-04-16,RevenueCenter_7,4,1,0,0,0.0,9.0,69.0,0.0
2024-04-17,RevenueCenter_7,4,2,0,0,0.0,0.0,42.0,0.0
2024-04-18,RevenueCenter_7,4,3,0,0,0.0,0.0,0.0,0.0
2024-04-19,RevenueCenter_7,4,4,1,0,77.0,0.0,0.0,22.0
2024-04-20,RevenueCenter_7,4,5,1,0,0.0,77.0,16.0,0.0
2024-04-21,RevenueCenter_7,4,6,0,0,0.0,0.0,0.0,0.0
2024-04-22,RevenueCenter_7,4,0,0,0,0.0,0.0,9.0,0.0
2024-04-23,RevenueCenter_7,4,1,0,0,32.0,0.0,0.0,0.0
2024-04-24,RevenueCenter_7,4,2,0,0,0.0,32.0,0.0,29.0
2024-04-25,RevenueCenter_7,4,3,0,0,6.0,0.0,0.0,0.0
2024-04-26,RevenueCenter_7,4,4,1,0,33.0,6.0,77.0,6.0
2024-04-27,RevenueCenter_7,4,5,1,0,9.0,33.0,0.0,68.0
2024-04-28,RevenueCenter_7,4,6,0,0,0.0,9.0,0.0,29.0
2024-04-29,RevenueCenter_7,4,0,0,0,0.0,0.0,0.0,0.0
2024-04-30,RevenueCenter_7,4,1,0,0,43.0,0.0,32.0,28.0
2023-02-06,RevenueCenter_8,2,0,0,0,0.0,0.0,0.0,0.0
2023-02-07,RevenueCenter_8,2,1,0,0,10945.0,0.0,0.0,0.0
2023-02-08,RevenueCenter_8,2,2,0,0,0.0,10945.0,0.0,0.0
2023-02-09,RevenueCenter_8,2,3,0,0,0.0,0.0,19610.0,0.0
2023-02-10,RevenueCenter_8,2,4,1,0,0.0,0.0,0.0,0.0
2023-02-11,RevenueCenter_8,2,5,1,0,0.0,0.0,0.0,0.0
2023-02-12,RevenueCenter_8,2,6,0,0,0.0,0.0,0.0,0.0
2023-02-13,RevenueCenter_8,2,0,0,0,0.0,0.0,0.0,0.0
2023-02-14,RevenueCenter_8,2,1,0,0,0.0,0.0,10945.0,0.0
2023-02-15,RevenueCenter_8,2,2,0,0,0.0,0.0,0.0,0.0
2023-02-16,RevenueCenter_8,2,3,0,0,0.0,0.0,0.0,0.0
2023-02-17,RevenueCenter_8,2,4,1,0,0.0,0.0,0.0,0.0
2023-02-18,RevenueCenter_8,2,5,1,0,0.0,0.0,0.0,0.0
2023-02-19,RevenueCenter_8,2,6,0,0,0.0,0.0,0.0,0.0
2023-02-20,RevenueCenter_8,2,0,0,0,0.0,0.0,0.0,0.0
2023-02-21,RevenueCenter_8,2,1,0,0,6845.0,0.0,0.0,0.0
2023-02-22,RevenueCenter_8,2,2,0,0,0.0,6845.0,0.0,0.0
2023-02-23,RevenueCenter_8,2,3,0,0,6845.0,0.0,0.0,0.0
2023-02-24,RevenueCenter_8,2,4,1,0,0.0,6845.0,0.0,0.0
2023-02-25,RevenueCenter_8,2,5,1,0,0.0,0.0,0.0,0.0
2023-02-26,RevenueCenter_8,2,6,0,0,0.0,0.0,0.0,0.0
2023-02-27,RevenueCenter_8,2,0,0,0,0.0,0.0,0.0,0.0
2023-02-28,RevenueCenter_8,2,1,0,0,0.0,0.0,6845.0,0.0
2023-03-01,RevenueCenter_8,3,2,0,0,0.0,0.0,0.0,0.0
2023-03-02,RevenueCenter_8,3,3,0,0,0.0,0.0,6845.0,0.0
2023-03-03,RevenueCenter_8,3,4,1,0,0.0,0.0,0.0,0.0
2023-03-04,RevenueCenter_8,3,5,1,0,0.0,0.0,0.0,19610.0
2023-03-05,RevenueCenter_8,3,6,0,0,0.0,0.0,0.0,0.0
2023-03-06,RevenueCenter_8,3,0,0,0,0.0,0.0,0.0,0.0
2023-03-07,RevenueCenter_8,3,1,0,0,0.0,0.0,0.0,0.0
2023-03-08,RevenueCenter_8,3,2,0,0,0.0,0.0,0.0,0.0
2023-03-09,RevenueCenter_8,3,3,0,0,0.0,0.0,0.0,10945.0
2023-03-10,RevenueCenter_8,3,4,1,0,0.0,0.0,0.0,0.0
2023-03-11,RevenueCenter_8,3,5,1,0,0.0,0.0,0.0,0.0
2023-03-12,RevenueCenter_8,3,6,0,0,0.0,0.0,0.0,0.0
2023-03-13,RevenueCenter_8,3,0,0,0,0.0,0.0,0.0,0.0
2023-03-14,RevenueCenter_8,3,1,0,0,0.0,0.0,0.0,0.0
2023-03-15,RevenueCenter_8,3,2,0,0,0.0,0.0,0.0,0.0
2023-03-16,RevenueCenter_8,3,3,0,0,0.0,0.0,0.0,0.0
2023-03-17,RevenueCenter_8,3,4,1,0,0.0,0.0,0.0,0.0
2023-03-18,RevenueCenter_8,3,5,1,0,0.0,0.0,0.0,0.0
2023-03-19,RevenueCenter_8,3,6,0,0,7100.0,0.0,0.0,0.0
2023-03-20,RevenueCenter_8,3,0,0,0,0.0,7100.0,0.0,0.0
2023-03-21,RevenueCenter_8,3,1,0,0,2250.0,0.0,0.0,0.0
2023-03-22,RevenueCenter_8,3,2,0,0,0.0,2250.0,0.0,0.0
2023-03-27,RevenueCenter_8,3,0,0,0,0.0,0.0,0.0,6845.0
2023-03-28,RevenueCenter_8,3,1,0,0,1500.0,0.0,0.0,0.0
2023-03-29,RevenueCenter_8,3,2,0,0,0.0,1500.0,0.0,6845.0
2023-03-30,RevenueCenter_8,3,3,0,0,0.0,0.0,7100.0,0.0
2023-04-02,RevenueCenter_8,4,6,0,0,0.0,0.0,0.0,0.0
2023-04-03,RevenueCenter_8,4,0,0,0,0.0,0.0,2250.0,0.0
2023-04-04,RevenueCenter_8,4,1,0,0,0.0,0.0,0.0,0.0
2023-04-06,RevenueCenter_8,4,3,0,0,6000.0,0.0,0.0,0.0
2023-04-07,RevenueCenter_8,4,4,1,0,0.0,6000.0,1500.0,0.0
2023-04-08,RevenueCenter_8,4,5,1,0,0.0,0.0,0.0,0.0
2023-04-09,RevenueCenter_8,4,6,0,0,0.0,0.0,0.0,0.0
2023-04-12,RevenueCenter_8,4,2,0,0,0.0,0.0,0.0,0.0
2023-04-13,RevenueCenter_8,4,3,0,0,0.0,0.0,0.0,0.0
2023-04-14,RevenueCenter_8,4,4,1,0,0.0,0.0,0.0,0.0
2023-04-17,RevenueCenter_8,4,0,0,0,0.0,0.0,6000.0,0.0
2023-04-18,RevenueCenter_8,4,1,0,0,0.0,0.0,0.0,0.0
2023-04-19,RevenueCenter_8,4,2,0,0,0.0,0.0,0.0,0.0
2023-04-20,RevenueCenter_8,4,3,0,1,0.0,0.0,0.0,0.0
2023-04-21,RevenueCenter_8,4,4,1,1,0.0,0.0,0.0,0.0
2023-04-22,RevenueCenter_8,4,5,1,1,0.0,0.0,0.0,0.0
2023-04-23,RevenueCenter_8,4,6,0,1,0.0,0.0,0.0,0.0
2023-04-25,RevenueCenter_8,4,1,0,0,0.0,0.0,0.0,0.0
2023-04-26,RevenueCenter_8,4,2,0,0,0.0,0.0,0.0,0.0
2023-04-27,RevenueCenter_8,4,3,0,0,0.0,0.0,0.0,0.0
2023-04-28,RevenueCenter_8,4,4,1,0,0.0,0.0,0.0,0.0
2023-04-29,RevenueCenter_8,4,5,1,0,0.0,0.0,0.0,0.0
2023-04-30,RevenueCenter_8,4,6,0,0,0.0,0.0,0.0,7100.0
2023-05-02,RevenueCenter_8,5,1,0,0,0.0,0.0,0.0,0.0
2023-05-03,RevenueCenter_8,5,2,0,0,0.0,0.0,0.0,2250.0
2023-05-04,RevenueCenter_8,5,3,0,0,0.0,0.0,0.0,0.0
2023-05-05,RevenueCenter_8,5,4,1,0,0.0,0.0,0.0,0.0
2023-05-06,RevenueCenter_8,5,5,1,0,0.0,0.0,0.0,1500.0
2023-05-07,RevenueCenter_8,5,6,0,0,0.0,0.0,0.0,0.0
2023-05-08,RevenueCenter_8,5,0,0,0,0.0,0.0,0.0,0.0
2023-05-09,RevenueCenter_8,5,1,0,0,0.0,0.0,0.0,0.0
2023-05-10,RevenueCenter_8,5,2,0,0,0.0,0.0,0.0,0.0
2023-05-11,RevenueCenter_8,5,3,0,0,0.0,0.0,0.0,0.0
2023-05-12,RevenueCenter_8,5,4,1,0,0.0,0.0,0.0,6000.0
2023-05-13,RevenueCenter_8,5,5,1,0,0.0,0.0,0.0,0.0
2023-05-14,RevenueCenter_8,5,6,0,0,0.0,0.0,0.0,0.0
2023-05-15,RevenueCenter_8,5,0,0,0,0.0,0.0,0.0,0.0
2023-05-16,RevenueCenter_8,5,1,0,0,0.0,0.0,0.0,0.0
2023-05-17,RevenueCenter_8,5,2,0,0,0.0,0.0,0.0,0.0
2023-05-18,RevenueCenter_8,5,3,0,0,0.0,0.0,0.0,0.0
2023-05-19,RevenueCenter_8,5,4,1,0,0.0,0.0,0.0,0.0
2023-05-20,RevenueCenter_8,5,5,1,0,0.0,0.0,0.0,0.0
2023-05-21,RevenueCenter_8,5,6,0,0,0.0,0.0,0.0,0.0
2023-05-22,RevenueCenter_8,5,0,0,0,0.0,0.0,0.0,0.0
2023-05-23,RevenueCenter_8,5,1,0,0,0.0,0.0,0.0,0.0
2023-05-24,RevenueCenter_8,5,2,0,0,0.0,0.0,0.0,0.0
2023-05-25,RevenueCenter_8,5,3,0,0,0.0,0.0,0.0,0.0
2023-05-26,RevenueCenter_8,5,4,1,0,0.0,0.0,0.0,0.0
2023-05-27,RevenueCenter_8,5,5,1,0,0.0,0.0,0.0,0.0
2023-05-28,RevenueCenter_8,5,6,0,0,0.0,0.0,0.0,0.0
2023-05-29,RevenueCenter_8,5,0,0,0,0.0,0.0,0.0,0.0
2023-05-30,RevenueCenter_8,5,1,0,0,0.0,0.0,0.0,0.0
2023-05-31,RevenueCenter_8,5,2,0,0,0.0,0.0,0.0,0.0
2023-06-01,RevenueCenter_8,6,3,0,0,5300.0,0.0,0.0,0.0
2023-06-02,RevenueCenter_8,6,4,1,0,14620.0,5300.0,0.0,0.0
2023-06-03,RevenueCenter_8,6,5,1,0,0.0,14620.0,0.0,0.0
2023-06-04,RevenueCenter_8,6,6,0,0,0.0,0.0,0.0,0.0
2023-06-05,RevenueCenter_8,6,0,0,0,0.0,0.0,0.0,0.0
2023-06-06,RevenueCenter_8,6,1,0,0,0.0,0.0,0.0,0.0
2023-06-07,RevenueCenter_8,6,2,0,0,0.0,0.0,0.0,0.0
2023-06-08,RevenueCenter_8,6,3,0,0,0.0,0.0,5300.0,0.0
2023-06-09,RevenueCenter_8,6,4,1,0,0.0,0.0,14620.0,0.0
2023-06-10,RevenueCenter_8,6,5,1,0,0.0,0.0,0.0,0.0
2023-06-11,RevenueCenter_8,6,6,0,0,0.0,0.0,0.0,0.0
2023-06-14,RevenueCenter_8,6,2,0,0,0.0,0.0,0.0,0.0
2023-06-15,RevenueCenter_8,6,3,0,0,0.0,0.0,0.0,0.0
2023-06-16,RevenueCenter_8,6,4,1,0,0.0,0.0,0.0,0.0
2023-06-17,RevenueCenter_8,6,5,1,0,0.0,0.0,0.0,0.0
2023-06-18,RevenueCenter_8,6,6,0,0,0.0,0.0,0.0,0.0
2023-06-19,RevenueCenter_8,6,0,0,0,0.0,0.0,0.0,0.0
2023-06-20,RevenueCenter_8,6,1,0,1,0.0,0.0,0.0,0.0
2023-06-21,RevenueCenter_8,6,2,0,0,0.0,0.0,0.0,0.0
2023-06-22,RevenueCenter_8,6,3,0,0,5600.0,0.0,0.0,0.0
2023-06-23,RevenueCenter_8,6,4,1,0,0.0,5600.0,0.0,0.0
2023-06-24,RevenueCenter_8,6,5,1,0,0.0,0.0,0.0,0.0
2023-06-25,RevenueCenter_8,6,6,0,0,0.0,0.0,0.0,0.0
2023-06-26,RevenueCenter_8,6,0,0,0,0.0,0.0,0.0,0.0
2023-07-01,RevenueCenter_8,7,5,1,0,0.0,0.0,0.0,0.0
2023-07-03,RevenueCenter_8,7,0,0,0,0.0,0.0,0.0,0.0
2023-07-04,RevenueCenter_8,7,1,0,0,1440.0,0.0,5600.0,0.0
2023-07-05,RevenueCenter_8,7,2,0,0,0.0,1440.0,0.0,0.0
2023-07-06,RevenueCenter_8,7,3,0,0,0.0,0.0,0.0,0.0
2023-07-07,RevenueCenter_8,7,4,1,0,0.0,0.0,0.0,0.0
2023-07-08,RevenueCenter_8,7,5,1,0,0.0,0.0,0.0,5300.0
2023-07-09,RevenueCenter_8,7,6,0,0,0.0,0.0,0.0,14620.0
2023-07-10,RevenueCenter_8,7,0,0,0,0.0,0.0,0.0,0.0
2023-07-11,RevenueCenter_8,7,1,0,0,0.0,0.0,1440.0,0.0
2023-07-12,RevenueCenter_8,7,2,0,0,0.0,0.0,0.0,0.0
2023-07-13,RevenueCenter_8,7,3,0,0,0.0,0.0,0.0,0.0
2023-07-14,RevenueCenter_8,7,4,1,0,0.0,0.0,0.0,0.0
2023-07-17,RevenueCenter_8,7,0,0,0,0.0,0.0,0.0,0.0
2023-07-18,RevenueCenter_8,7,1,0,0,0.0,0.0,0.0,0.0
2023-07-19,RevenueCenter_8,7,2,0,0,0.0,0.0,0.0,0.0
2023-07-20,RevenueCenter_8,7,3,0,0,0.0,0.0,0.0,0.0
2023-07-21,RevenueCenter_8,7,4,1,0,0.0,0.0,0.0,0.0
2023-07-24,RevenueCenter_8,7,0,0,0,0.0,0.0,0.0,0.0
2023-07-25,RevenueCenter_8,7,1,0,0,0.0,0.0,0.0,0.0
2023-07-26,RevenueCenter_8,7,2,0,0,0.0,0.0,0.0,0.0
2023-07-27,RevenueCenter_8,7,3,0,0,0.0,0.0,0.0,0.0
2023-07-28,RevenueCenter_8,7,4,1,0,0.0,0.0,0.0,0.0
2023-07-30,RevenueCenter_8,7,6,0,0,0.0,0.0,0.0,0.0
2023-07-31,RevenueCenter_8,7,0,0,0,7200.0,0.0,0.0,0.0
2023-08-01,RevenueCenter_8,8,1,0,0,0.0,7200.0,0.0,5600.0
2023-08-02,RevenueCenter_8,8,2,0,0,7200.0,0.0,0.0,0.0
2023-08-03,RevenueCenter_8,8,3,0,0,0.0,7200.0,0.0,0.0
2023-08-04,RevenueCenter_8,8,4,1,0,0.0,0.0,0.0,0.0
2023-08-06,RevenueCenter_8,8,6,0,0,0.0,0.0,0.0,0.0
2023-08-07,RevenueCenter_8,8,0,0,0,0.0,0.0,0.0,0.0
2023-08-09,RevenueCenter_8,8,2,0,0,8450.0,0.0,7200.0,0.0
2023-08-10,RevenueCenter_8,8,3,0,0,0.0,8450.0,0.0,1440.0
2023-08-11,RevenueCenter_8,8,4,1,0,0.0,0.0,7200.0,0.0
2023-08-12,RevenueCenter_8,8,5,1,0,0.0,0.0,0.0,0.0
2023-08-13,RevenueCenter_8,8,6,0,0,0.0,0.0,0.0,0.0
2023-08-14,RevenueCenter_8,8,0,0,0,0.0,0.0,0.0,0.0
2023-08-15,RevenueCenter_8,8,1,0,0,0.0,0.0,0.0,0.0
2023-08-16,RevenueCenter_8,8,2,0,0,0.0,0.0,8450.0,0.0
2023-08-17,RevenueCenter_8,8,3,0,0,0.0,0.0,0.0,0.0
2023-08-21,RevenueCenter_8,8,0,0,0,0.0,0.0,0.0,0.0
2023-08-23,RevenueCenter_8,8,2,0,0,0.0,0.0,0.0,0.0
2023-08-24,RevenueCenter_8,8,3,0,0,0.0,0.0,0.0,0.0
2023-08-25,RevenueCenter_8,8,4,1,0,0.0,0.0,0.0,0.0
2023-08-26,RevenueCenter_8,8,5,1,0,0.0,0.0,0.0,0.0
2023-08-27,RevenueCenter_8,8,6,0,0,0.0,0.0,0.0,0.0
2023-08-28,RevenueCenter_8,8,0,0,0,0.0,0.0,0.0,0.0
2023-08-29,RevenueCenter_8,8,1,0,0,0.0,0.0,0.0,0.0
2023-08-31,RevenueCenter_8,8,3,0,0,0.0,0.0,0.0,0.0
